Make,Model,Model Year,Mileage(km),Fuel Type,Transmission,Registered in,Color,Assembly,Engine Capacity(cc),Body Type,ABS,Air Bags,Air Conditioning,Alloy Rims,AM/FM Radio,CD Player,Cassette Player,Cool Box,Cruise Control,Climate Control,DVD Player,Front Speakers,Front Camera,Heated Seats,Immobilizer Key,Keyless Entry,Navigation System,Power Locks,Power Mirrors,Power Steering,Power Windows,Rear Seat Entertainment,Rear AC Vents,Rear Speakers,Rear Camera,Sun Roof,Steering Switches,USB and Auxillary Cable,Location,Price(PKR lacs)
Toyota,Corolla Altis SR 1.8,2010,"132,327",Petrol,Manual,Sindh,Green,Imported,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,"Samundari Road, Faisalabad Punjab",23.5
Toyota,Corolla Altis SR Cruisetronic 1.6,2012,"91,000",Petrol,Automatic,Lahore,Unlisted,Local,1600,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,Faisalabad Punjab,33.5
Toyota,Corolla Altis Grande CVT-i 1.8,2015,"200,000",Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Defence Officer Colony, Peshawar KPK",41.75
Toyota,Corolla XLi VVTi,2011,"109,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"GT Road, Jhelum Punjab",24.5
Toyota,Corolla XLi VVTi,2015,"69,000",Petrol,Manual,Karachi,White,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Sadiqabad to Rahimyar Khan Road, Rahim Yar Khan Punjab",32.5
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2023,"8,000",Petrol,Automatic,Sindh,White,Local,1600,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Clifton, Karachi Sindh",71.5
Toyota,Corolla GLi 1.3 VVTi,2016,"78,800",Petrol,Manual,Karachi,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Paragon City, Lahore Punjab",30.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"35,500",Petrol,Automatic,Punjab,Super white,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Multan Punjab,72
Toyota,Corolla XLi Automatic,2020,"64,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",45
Toyota,Corolla,2011,"12,345",Petrol,Manual,Lahore,Grey,Local,1000,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Satellite Town, Sargodha Punjab",14.5
Toyota,Corolla GLi 1.3 VVTi Special Edition,2018,"78,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Khushab Road Jouharabad, Khushab Punjab",43.5
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2022,"20,000",Petrol,Automatic,Islamabad,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Chungi No 9, Multan Punjab",64
Toyota,Corolla Altis SR Cruisetronic 1.6,2014,"225,000",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,Islamabad Islamabad,36.75
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"160,000",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"DHA Defence, Lahore Punjab",52
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2023,"9,200",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Multan Punjab,73.25
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"24,000",Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Islamabad Islamabad,70.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2021,"30,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"DHA Defence, Lahore Punjab",68
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"106,000",Petrol,Automatic,Karachi,Attitude Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,36
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2022,"17,000",Petrol,Automatic,Karachi,White,Local,1600,Sedan,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Khalid Bin Walid Road, Karachi Sindh",61.75
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"44,000",Petrol,Automatic,Karachi,Gold,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Khalid Bin Walid Road, Karachi Sindh",49.75
Toyota,Corolla GLi Automatic 1.3 VVTi,2019,"32,000",Petrol,Automatic,Karachi,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Khalid Bin Walid Road, Karachi Sindh",43.5
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"76,000",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"F-11, Islamabad Islamabad",54.5
Toyota,Corolla XLi Automatic,2020,"64,000",Petrol,Automatic,Lahore,White,Local,1300,Sedan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"DHA Defence, Lahore Punjab",45
Toyota,Corolla,2011,"12,345",Petrol,Manual,Lahore,Grey,Local,1000,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Satellite Town, Sargodha Punjab",14.5
Toyota,Corolla Altis Automatic 1.6,2019,"80,500",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Aziz Bhatti Shaheed Road, Sialkot Punjab",45.9
Toyota,Corolla Altis 1.6 X CVT-i Special Edition,2023,1,Petrol,Automatic,Un-Registered,Super White,Local,1598,Sedan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Defence Officer Colony, Peshawar KPK",77
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"86,000",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,47
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2021,"38,760",Petrol,Automatic,Islamabad,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"I- 8, Islamabad Islamabad",40.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"15,625",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Daska Punjab,69.8
Toyota,Corolla Altis Cruisetronic 1.6,2013,"88,000",Petrol,Automatic,Lahore,Silver Mica Metallic,Local,1600,Sedan,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,"PCSIR Phase 2, Lahore Punjab",35.75
Toyota,Corolla XE,1999,"90,000",Petrol,Automatic,Islamabad,White,Local,1300,Sedan,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Rawalakot Azad Kashmir,14.5
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"46,500",Petrol,Automatic,Lahore,Super white,Local,1798,Sedan,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cantt, Lahore Punjab",59
Toyota,Corolla Altis Grande CVT-i 1.8,2014,"144,000",Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"DHA Defence, Lahore Punjab",38
Toyota,Corolla XLi VVTi,2017,"42,000",Petrol,Manual,Lahore,Black,Local,1300,Sedan,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,"Jhumra Road, Faisalabad Punjab",36.6
Toyota,Corolla GLi Automatic Limited Edition 1.6 VVTi,2014,"92,000",Petrol,Automatic,Islamabad,Silver Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Bahria Town Rawalpindi, Rawalpindi Punjab",40
Toyota,Corolla XLi VVTi,2012,"145,263",Petrol,Manual,Lahore,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,"Kasur Raiwind Road, Kasur Punjab",2.3
Toyota,Corolla Altis 1.6 X CVT-i Special Edition,2023,"2,000",Petrol,Automatic,Sindh,White,Local,1600,Sedan,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Clifton, Karachi Sindh",76
Toyota,Corolla Altis X Automatic 1.6,2022,"34,193",Petrol,Automatic,Punjab,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Johar Town, Lahore Punjab",57
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"43,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Faisalabad Punjab,55
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"110,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Islamabad Islamabad,53.5
Toyota,Corolla XLi VVTi,2011,"125,000",Petrol,Manual,Lahore,Attitude Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Lahore Punjab,19.25
Toyota,Corolla Altis CVT-i 1.8,2016,"199,485",Petrol,Automatic,Islamabad,Mica Matellic,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,Islamabad Islamabad,40
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2022,"17,500",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Cantt, Peshawar KPK",65
Toyota,Corolla XE Limited,1995,"300,000",Petrol,Manual,Lahore,Blue,Imported,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"University Road, Sargodha Punjab",12
Toyota,Corolla Altis Automatic 1.6,2019,"83,000",Petrol,Automatic,Lahore,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Nasheman-e-Iqbal, Lahore Punjab",45.9
Toyota,Corolla Altis Automatic 1.6,2016,"90,296",Petrol,Automatic,Sindh,Blue,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Air Port, Karachi Sindh",35.5
Toyota,Corolla GLi 1.3 VVTi,2012,"78,000",Petrol,Manual,Sindh,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",29.5
Toyota,Corolla Altis Grande CVT-i 1.8,2017,"76,000",Petrol,Automatic,Islamabad,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"F-11, Islamabad Islamabad",54.5
Toyota,Corolla Altis 1.6 X CVT-i,2021,"45,000",Petrol,Automatic,Karachi,Grey,Local,1600,Sedan,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Karachi Sindh,51.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2021,"15,000",Petrol,Automatic,Karachi,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Karachi Sindh,64.5
Toyota,Corolla Altis Automatic 1.6,2020,"77,813",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,51.9
Toyota,Corolla X 1.5,2005,"221,000",Petrol,Automatic,Islamabad,White,Imported,1500,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,30
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2022,"32,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,63.8
Toyota,Corolla Altis Grande CVT-i 1.8,2016,"102,000",Petrol,Automatic,Islamabad,Attitude Black,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Peshawar KPK,45.7
Toyota,Corolla Altis Grande CVT-i 1.8,2019,"48,000",Petrol,Automatic,Punjab,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Johar Town, Lahore Punjab",54.9
Toyota,Corolla Altis Automatic 1.6,2017,"26,205",Petrol,Automatic,Lahore,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Kot Lakhpat, Lahore Punjab",50
Toyota,Corolla Altis X Automatic 1.6,2022,"20,000",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"F- 8, Islamabad Islamabad",61
Toyota,Corolla SE Limited,2000,"5,000",Petrol,Manual,Lahore,Turquoise,Local,1500,Sedan,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Bismillah Housing Scheme, Lahore Punjab",13
Toyota,Corolla XLi VVTi,2011,"240,000",Petrol,Manual,Islamabad,White,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Gujrat Punjab,23
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"43,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Faisalabad Punjab,55
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"110,000",Petrol,Automatic,Islamabad,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Islamabad Islamabad,53.5
Toyota,Corolla XLi VVTi,2011,"125,000",Petrol,Manual,Lahore,Attitude Black,Local,1300,Sedan,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Lahore Punjab,19.25
Toyota,Corolla Altis CVT-i 1.8,2016,"199,485",Petrol,Automatic,Islamabad,Mica Matellic,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,Islamabad Islamabad,40
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2022,"17,500",Petrol,Automatic,Islamabad,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Cantt, Peshawar KPK",65
Toyota,Corolla XE Limited,1995,"300,000",Petrol,Manual,Lahore,Blue,Imported,1300,Sedan,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"University Road, Sargodha Punjab",12
Toyota,Corolla Altis Automatic 1.6,2019,"83,000",Petrol,Automatic,Lahore,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Nasheman-e-Iqbal, Lahore Punjab",45.9
Toyota,Corolla Altis Automatic 1.6,2016,"90,296",Petrol,Automatic,Sindh,Blue,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Air Port, Karachi Sindh",35.5
Toyota,Corolla GLi 1.3 VVTi,2012,"78,000",Petrol,Manual,Sindh,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"North Nazimabad, Karachi Sindh",29.5
Toyota,Corolla 2.0D Limited,2000,"250,000",Diesel,Manual,Punjab,Grey,Local,2000,Sedan,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Askari-14, Rawalpindi Punjab",15.8
Toyota,Corolla GLi 1.3 VVTi,2008,"119,000",Petrol,Manual,Rawalpindi,Blue,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Islamabad Islamabad,28.5
Toyota,Corolla GLi 1.3 VVTi,2010,"167,000",Petrol,Manual,Karachi,Silver Metallic,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Saadi Road, Karachi Sindh",22
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2023,19,Petrol,Automatic,Un-Registered,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Jail Road, Lahore Punjab",75.75
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2023,16,Petrol,Automatic,Un-Registered,White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,69
Toyota,Corolla Altis Automatic 1.6,2016,"51,000",Petrol,Automatic,Lahore,Silver Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"PCSIR Housing Scheme, Lahore Punjab",50
Toyota,Corolla Altis X Automatic 1.6,2022,"54,000",Petrol,Automatic,Punjab,Black,Local,1600,Sedan,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,"University Road, Sargodha Punjab",55
Toyota,Corolla Altis X Automatic 1.6,2022,"4,280",Petrol,Automatic,Lahore,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Khanewal Road, Multan Punjab",59.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2023,11,Petrol,Automatic,Un-Registered,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,76
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"130,000",Petrol,Manual,Karachi,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"DHA Defence, Karachi Sindh",32
Toyota,Corolla SE Limited,1994,"170,000",Petrol,Manual,Sindh,White,Imported,1500,Sedan,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Mandian, Abbottabad KPK",14.8
Toyota,Corolla GLi 1.3 VVTi,2013,"135,000",Petrol,Manual,Lahore,White,Local,1300,Sedan,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,"Jubilee Town, Lahore Punjab",27
Toyota,Corolla Altis Grande X CVT-i 1.8 Beige Interior,2023,50,Petrol,Automatic,Un-Registered,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,74.5
Toyota,Corolla GLi Automatic 1.3 VVTi,2016,"167,000",Petrol,Automatic,Lahore,Black,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,Lahore Punjab,36
Toyota,Corolla Altis Grande CVT-i 1.8,2020,"90,000",Petrol,Automatic,Punjab,White,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,58.5
Toyota,Corolla GLi 1.3,2007,"175,000",Petrol,Manual,Lahore,Matialk,Local,1300,Sedan,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Ghulam Muhammad Abad, Faisalabad Punjab",21
Toyota,Corolla Altis Grande CVT-i 1.8,2015,"142,000",Petrol,Automatic,Faisalabad,Silver,Local,1800,Sedan,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Pak Arab Housing Society, Lahore Punjab",39.95
Toyota,Corolla GLi Automatic 1.3 VVTi,2017,"111,843",Petrol,Automatic,Lahore,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,"Johar Town, Lahore Punjab",42.5
Toyota,Corolla Altis X Automatic 1.6 Special Edition,2021,"40,000",Petrol,Automatic,Karachi,Silver Metallic,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Khalid Bin Walid Road, Karachi Sindh",59.5
Toyota,Corolla Altis Automatic 1.6,2015,"104,000",Petrol,Automatic,Lahore,Black,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"Johar Town, Lahore Punjab",38.5
Toyota,Corolla Altis SR Cruisetronic 1.6,2013,"160,000",Petrol,Automatic,Islamabad,Burgundy,Local,1000,Sedan,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,"H-8, Islamabad Islamabad",35.25
Toyota,Corolla Altis Grande CVT-i 1.8,2018,"78,918",Petrol,Automatic,Sindh,Super white,Local,1798,Sedan,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,"Sitara Sapna City, Faisalabad Punjab",51
Toyota,Corolla Altis Automatic 1.6,2018,"66,000",Petrol,Automatic,Islamabad,Super White,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"G.T Road Rawalpindi, Islamabad Islamabad",47.45
Toyota,Corolla GLi Automatic 1.3 VVTi,2018,"78,500",Petrol,Automatic,Sindh,Black,Local,1300,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"Scheme 33, Karachi Sindh",39.5
Toyota,Corolla GLi Limited Edition 1.3 VVTi,2013,"88,000",Petrol,Manual,Islamabad,Silver Metallic,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"G-15, Islamabad Islamabad",35
Toyota,Corolla GLi Automatic 1.3 VVTi,2015,"74,000",Petrol,Automatic,Sindh,White,Local,1300,Sedan,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,"DHA Defence, Karachi Sindh",32.75
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2022,"5,635",Petrol,Automatic,Lahore,White,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,69.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2021,"10,000",Petrol,Automatic,Karachi,Super white,Local,1798,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"Khalid Bin Walid Road, Karachi Sindh",63
Toyota,Corolla Altis Automatic 1.6,2016,"51,000",Petrol,Automatic,Lahore,Silver Metallic,Local,1600,Sedan,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,"PCSIR Housing Scheme, Lahore Punjab",50
Toyota,Corolla Altis X Automatic 1.6,2022,"54,000",Petrol,Automatic,Punjab,Black,Local,1600,Sedan,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,"University Road, Sargodha Punjab",55
Toyota,Corolla Altis X Automatic 1.6,2022,"4,280",Petrol,Automatic,Lahore,Super White,Local,1598,Sedan,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,"Khanewal Road, Multan Punjab",59.5
Toyota,Corolla Altis Grande X CVT-i 1.8 Black Interior,2023,11,Petrol,Automatic,Un-Registered,Black,Local,1800,Sedan,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,Lahore Punjab,76
